window_id,clap_sing,clap_speak,clap_logit_diff,clap_ok,error
TWoH_ijjAUk_017,0.11768405,1.4847322,-1.3670481,1,
TWoH_ijjAUk_018,0.34089583,0.18084463,0.1600512,1,
TWoH_ijjAUk_019,0.5800845,-1.7528855,2.33297,1,
TWoH_ijjAUk_020,1.359547,1.5736656,-0.2141186,1,
TWoH_ijjAUk_021,-1.7868969,0.053923272,-1.8408202,1,
TWoH_ijjAUk_022,0.68145394,3.2152424,-2.5337884,1,
TWoH_ijjAUk_023,0.24830456,0.41778997,-0.16948541,1,
TWoH_ijjAUk_024,0.91764688,1.180966,-0.26331913,1,
TWoH_ijjAUk_025,-0.62703031,1.6844648,-2.3114951,1,
TWoH_ijjAUk_026,0.90789378,1.9459528,-1.038059,1,
TWoH_ijjAUk_027,-0.34598988,-0.71052021,0.36453032,1,
TWoH_ijjAUk_028,0.30530384,0.38400561,-0.078701764,1,
TWoH_ijjAUk_029,1.7451984,0.98956823,0.75563014,1,
TWoH_ijjAUk_030,2.2273533,0.71510929,1.512244,1,
TWoH_ijjAUk_031,1.305213,0.89692962,0.40828335,1,
TWoH_ijjAUk_032,1.233779,0.85089129,0.38288766,1,
TWoH_ijjAUk_033,0.4636254,1.8634685,-1.3998431,1,
TWoH_ijjAUk_034,1.2702383,1.8139699,-0.54373157,1,
TWoH_ijjAUk_035,0.57746542,0.73419338,-0.15672797,1,
TWoH_ijjAUk_036,0.77200103,2.2980332,-1.5260322,1,
TWoH_ijjAUk_037,1.5311373,1.9273497,-0.39621234,1,
TWoH_ijjAUk_038,0.0529988,1.785781,-1.7327822,1,
TWoH_ijjAUk_039,0.68472588,-0.13647358,0.82119946,1,
TWoH_ijjAUk_040,-1.3377157,-1.5488964,0.21118069,1,
TWoH_ijjAUk_041,1.1534857,1.3402104,-0.18672478,1,
TWoH_ijjAUk_042,0.03978106,-2.2632535,2.3030345,1,
TWoH_ijjAUk_043,-2.5477865,-1.2518457,-1.2959408,1,
TpKyBapvTbE_000,0.98926777,0.58253735,0.40673041,1,
TpKyBapvTbE_001,0.47761506,0.33160448,0.14601058,1,
TpKyBapvTbE_002,-0.50679046,-0.33443752,-0.17235294,1,
TpKyBapvTbE_003,-0.26792371,0.068981744,-0.33690546,1,
TpKyBapvTbE_004,1.5366645,-0.51076573,2.0474302,1,
TpKyBapvTbE_005,-1.8053182,0.36643794,-2.1717562,1,
TpKyBapvTbE_006,-4.4942069,-0.76418161,-3.7300253,1,
TrLtHAYYW2c_000,2.7342627,0.016432729,2.71783,1,
TrLtHAYYW2c_001,1.3804103,-0.67441326,2.0548236,1,
TrLtHAYYW2c_002,-0.23808715,0.63431174,-0.87239888,1,
TrLtHAYYW2c_003,1.0104516,-1.236668,2.2471195,1,
TrLtHAYYW2c_004,-1.1283119,0.4111239,-1.5394358,1,
U36zHkmhn-c_000,-1.6520641,-0.66446877,-0.98759532,1,
U36zHkmhn-c_001,-0.52954119,-1.7224169,1.1928757,1,
U36zHkmhn-c_002,-1.1117758,-1.7737154,0.66193962,1,
U36zHkmhn-c_003,0.60054433,5.6875701,-5.0870258,1,
U36zHkmhn-c_004,-0.87446606,1.405845,-2.2803111,1,
U36zHkmhn-c_005,-1.6354417,2.2709062,-3.9063479,1,
U36zHkmhn-c_006,-0.64002347,1.0390058,-1.6790292,1,
U36zHkmhn-c_007,-1.1640053,-0.0044345241,-1.1595708,1,
U36zHkmhn-c_008,-0.69104636,1.499513,-2.1905594,1,
U36zHkmhn-c_009,-4.9403133,-2.4312253,-2.509088,1,
U36zHkmhn-c_010,-2.5106459,-1.2132711,-1.2973747,1,
U36zHkmhn-c_011,-1.6669465,1.0071098,-2.6740563,1,
U36zHkmhn-c_012,-1.405784,2.0705962,-3.4763802,1,
U36zHkmhn-c_013,-1.3255149,1.2736735,-2.5991884,1,
U36zHkmhn-c_014,-1.7030305,3.2239044,-4.9269348,1,
U36zHkmhn-c_015,-1.4348186,-3.031893,1.5970744,1,
U36zHkmhn-c_016,1.2513373,2.5829399,-1.3316026,1,
U36zHkmhn-c_017,1.9369165,-1.54189,3.4788065,1,
U36zHkmhn-c_018,0.78075451,3.3834822,-2.6027277,1,
U36zHkmhn-c_019,-3.4368098,-2.2949004,-1.1419094,1,
U36zHkmhn-c_020,-2.0609949,0.30239382,-2.3633887,1,
U36zHkmhn-c_021,0.32494861,0.87510949,-0.55016088,1,
U36zHkmhn-c_022,-0.23010522,-1.2263808,0.9962756,1,
U36zHkmhn-c_023,-2.6497076,-1.6796477,-0.97005987,1,
U36zHkmhn-c_024,-0.15158474,0.82117283,-0.97275758,1,
U36zHkmhn-c_025,-1.2999454,-1.1992491,-0.10069621,1,
U36zHkmhn-c_026,-2.4799037,0.12514123,-2.6050449,1,
U36zHkmhn-c_027,-4.3642144,-0.94357276,-3.4206417,1,
U6kEU5fVy8M_000,-0.088802785,-0.50160635,0.41280356,1,
U6kEU5fVy8M_001,-2.8885896,-3.4262824,0.53769279,1,
U6kEU5fVy8M_002,-2.9972734,-3.5286911,0.53141761,1,
U6kEU5fVy8M_003,-3.8913646,-5.1875248,1.2961602,1,
U6kEU5fVy8M_004,-3.2409019,-2.9580722,-0.28282976,1,
U6kEU5fVy8M_005,-0.47865149,-1.0893908,0.61073926,1,
U6kEU5fVy8M_006,-1.1067585,-0.38299993,-0.72375855,1,
U6kEU5fVy8M_007,0.79223764,2.123235,-1.3309973,1,
U6kEU5fVy8M_008,-2.8129492,-1.4478866,-1.3650626,1,
U6kEU5fVy8M_009,0.098333292,1.391754,-1.2934207,1,
U6kEU5fVy8M_010,-0.72307932,1.070907,-1.7939863,1,
U6kEU5fVy8M_011,-1.0578378,1.2872492,-2.3450871,1,
U6kEU5fVy8M_012,0.0081038671,-2.1632981,2.171402,1,
U6kEU5fVy8M_013,-2.4178405,-0.83237219,-1.5854683,1,
UAsnU0Vn_go_000,-1.4705597,-3.00313,1.5325702,1,
UAsnU0Vn_go_001,-0.53214318,-1.772018,1.2398748,1,
UAsnU0Vn_go_002,-4.2717905,-5.6698966,1.3981061,1,
UAsnU0Vn_go_003,-1.8218993,-0.28131717,-1.5405821,1,
UAsnU0Vn_go_004,-2.1769421,-1.4366816,-0.74026048,1,
UAsnU0Vn_go_005,-4.0208139,-2.525207,-1.4956069,1,
UAsnU0Vn_go_006,0.28976399,1.1877005,-0.89793652,1,
UAsnU0Vn_go_007,1.1281257,1.8840059,-0.75588024,1,
UAsnU0Vn_go_008,0.13728856,0.54555029,-0.40826173,1,
UAsnU0Vn_go_009,-2.9139991,-1.4989065,-1.4150926,1,
UAsnU0Vn_go_010,-2.0164723,-0.71709156,-1.2993808,1,
UAsnU0Vn_go_011,-2.4932404,-1.9069164,-0.58632398,1,
UAsnU0Vn_go_012,-2.8763809,-1.7157511,-1.1606299,1,
UAsnU0Vn_go_013,-2.2393439,-2.2196431,-0.019700766,1,
UAsnU0Vn_go_014,-1.3284786,-3.5491395,2.2206609,1,
UAsnU0Vn_go_015,-2.4284823,-0.59075767,-1.8377246,1,
UE2Yh076-V0_000,-1.6076196,-0.49792916,-1.1096905,1,
UE2Yh076-V0_001,-1.5057381,0.61946243,-2.1252006,1,
UE2Yh076-V0_002,-3.6394451,-0.56868154,-3.0707635,1,
ULm0hQPi1FA_000,-0.42713368,-2.2413304,1.8141967,1,
ULm0hQPi1FA_001,-1.507108,1.6337347,-3.1408427,1,
ULm0hQPi1FA_002,-3.47508,-0.68884557,-2.7862344,1,
ULm0hQPi1FA_003,-2.4261799,-0.28986239,-2.1363175,1,
ULm0hQPi1FA_004,-2.3339632,-0.78556848,-1.5483947,1,
ULm0hQPi1FA_005,-3.0126979,-1.1496218,-1.8630761,1,
ULm0hQPi1FA_006,-2.7760978,-0.77339584,-2.0027019,1,
UYQD1u6EOj4_000,-2.5751879,-1.7130892,-0.86209869,1,
UYQD1u6EOj4_001,-0.55152661,-0.39083731,-0.16068929,1,
UYQD1u6EOj4_002,-1.4520209,-1.677318,0.22529709,1,
UYQD1u6EOj4_003,0.27310127,-0.36635807,0.63945934,1,
UYQD1u6EOj4_004,-0.70724964,0.70191026,-1.4091599,1,
UYQD1u6EOj4_005,-0.10398909,-0.37750623,0.27351713,1,
UYQD1u6EOj4_006,-0.44041786,-1.1519902,0.71157232,1,
UYQD1u6EOj4_007,-0.31407472,-1.3663452,1.0522704,1,
UYQD1u6EOj4_008,-0.9310376,-1.8643115,0.93327385,1,
UYQD1u6EOj4_009,-1.6018977,-1.5373662,-0.064531565,1,
UYQD1u6EOj4_010,0.8774488,-0.79513723,1.672586,1,
UYQD1u6EOj4_011,-0.49682099,0.15917441,-0.6559954,1,
UYQD1u6EOj4_012,-0.45473248,-2.6897936,2.2350611,1,
UYQD1u6EOj4_013,-3.3412623,-2.1473827,-1.1938796,1,
Ue3PasbN4c4_000,0.18202294,-2.2092187,2.3912417,1,
Ue3PasbN4c4_001,-4.948792,-2.0710471,-2.8777449,1,
Ue3PasbN4c4_002,0.030609567,-0.90910667,0.93971624,1,
Ue3PasbN4c4_003,-0.35374346,0.69667006,-1.0504135,1,
Ue3PasbN4c4_004,1.2337828,2.3476794,-1.1138966,1,
Ue3PasbN4c4_005,0.74027127,2.1321757,-1.3919044,1,
Ue3PasbN4c4_006,-1.482729,-0.19202694,-1.290702,1,
Ue3PasbN4c4_007,0.36627114,2.0422857,-1.6760145,1,
Ue3PasbN4c4_008,-4.8138828,-2.0988786,-2.7150042,1,
Uw_m6F9DL8Q_000,-0.49048156,-0.90712214,0.41664058,1,
Uw_m6F9DL8Q_001,-1.3163348,-1.7453129,0.42897809,1,
Uw_m6F9DL8Q_002,-0.64595318,0.92440611,-1.5703593,1,
Uw_m6F9DL8Q_003,-1.3763453,-1.0592403,-0.31710494,1,
Uw_m6F9DL8Q_004,0.27961904,-0.13201706,0.4116361,1,
Uw_m6F9DL8Q_005,-1.9806085,-1.1282636,-0.85234487,1,
Uw_m6F9DL8Q_006,-1.3914546,-0.82586515,-0.56558943,1,
Uw_m6F9DL8Q_007,-1.7544583,0.53837842,-2.2928367,1,
Uw_m6F9DL8Q_008,-4.0250411,-0.74479496,-3.2802461,1,
V5rV2K_PbJI_000,-3.1316612,-0.62125885,-2.5104023,1,
V5rV2K_PbJI_001,-0.23727022,0.25117445,-0.48844467,1,
V5rV2K_PbJI_002,-2.3105047,0.88442993,-3.1949346,1,
V5rV2K_PbJI_003,0.69018102,1.218857,-0.52867603,1,
V5rV2K_PbJI_004,-0.89414304,0.22015552,-1.1142986,1,
V5rV2K_PbJI_005,-1.3858883,-0.25610602,-1.1297823,1,
V5rV2K_PbJI_006,-0.17084533,1.1962932,-1.3671386,1,
V5rV2K_PbJI_007,0.51173145,1.7002789,-1.1885474,1,
V5rV2K_PbJI_008,-1.4586515,0.25113049,-1.709782,1,
V5rV2K_PbJI_009,-2.5161448,-0.95243692,-1.5637078,1,
V5rV2K_PbJI_010,-2.1308,0.2123227,-2.3431227,1,
V5rV2K_PbJI_011,-0.79091781,2.0239143,-2.8148322,1,
V5rV2K_PbJI_012,-3.2463841,-0.53324395,-2.7131402,1,
V5rV2K_PbJI_013,-0.33853042,0.79359972,-1.1321301,1,
V5rV2K_PbJI_014,-0.67467117,-1.1237036,0.44903243,1,
V5rV2K_PbJI_015,-0.14197183,-2.6322284,2.4902565,1,
V5rV2K_PbJI_016,-1.9891485,-0.43965825,-1.5494902,1,
V65IV4tY3S0_000,-0.42713368,-2.2413304,1.8141967,1,
V65IV4tY3S0_001,-1.507108,1.6337347,-3.1408427,1,
V65IV4tY3S0_002,-3.47508,-0.68884557,-2.7862344,1,
V65IV4tY3S0_003,-2.4261799,-0.28986239,-2.1363175,1,
V65IV4tY3S0_004,-2.3339632,-0.78556848,-1.5483947,1,
V65IV4tY3S0_005,-3.0126979,-1.1496218,-1.8630761,1,
V65IV4tY3S0_006,-2.7760978,-0.77339584,-2.0027019,1,
VIXesMqwTbk_000,3.6590087,-0.46772382,4.1267326,1,
VIXesMqwTbk_001,-0.05852301,-3.5331047,3.4745816,1,
VIXesMqwTbk_002,-0.99754643,-0.54048967,-0.45705676,1,
VIXesMqwTbk_003,0.61428803,-0.65852731,1.2728153,1,
VIXesMqwTbk_004,-0.73457831,0.13278961,-0.86736792,1,
VIXesMqwTbk_005,1.3634077,0.11291701,1.2504907,1,
VIXesMqwTbk_006,1.4390994,-1.2107332,2.6498326,1,
VIXesMqwTbk_007,-2.5983136,-0.17004101,-2.4282726,1,
VIXesMqwTbk_008,-3.8223953,-0.79845172,-3.0239436,1,
VOlUzFvL6OY_000,-1.4674978,-0.37245923,-1.0950386,1,
VOlUzFvL6OY_001,-1.9804095,1.1299829,-3.1103925,1,
VOlUzFvL6OY_002,-0.44976991,1.3064367,-1.7562066,1,
VOlUzFvL6OY_003,-0.60671526,-1.0364605,0.42974526,1,
VOlUzFvL6OY_004,0.46501327,1.3773243,-0.91231108,1,
VOlUzFvL6OY_005,-0.63607633,-3.376941,2.7408646,1,
VOlUzFvL6OY_006,-2.7811644,-1.1848693,-1.5962951,1,
VSRNkjL-Rs8_000,0.37085536,0.53020066,-0.1593453,1,
VSRNkjL-Rs8_001,-0.09568841,0.38179407,-0.47748248,1,
VSRNkjL-Rs8_002,-0.43147126,1.7317187,-2.1631899,1,
VSRNkjL-Rs8_003,-1.1833105,0.70651054,-1.8898211,1,
VSRNkjL-Rs8_004,-1.2738447,-0.46914482,-0.8046999,1,
VSRNkjL-Rs8_005,-1.8590711,-1.2758455,-0.58322561,1,
VSRNkjL-Rs8_006,0.63015664,-2.5534866,3.1836432,1,
VSRNkjL-Rs8_007,-2.5009134,-1.2114286,-1.2894847,1,
VV08vrYsfEc_000,-2.2501512,-0.82795042,-1.4222007,1,
VV08vrYsfEc_001,-2.4680257,-1.3746774,-1.0933483,1,
VV08vrYsfEc_002,-3.2492588,0.43223634,-3.6814951,1,
VV08vrYsfEc_003,-2.6669171,0.37440071,-3.0413178,1,
VV08vrYsfEc_004,-4.245646,-0.76878697,-3.476859,1,
V_HbhFRv6l4_000,-2.2467613,0.037317332,-2.2840787,1,
V_HbhFRv6l4_001,0.83853406,-0.36575738,1.2042914,1,
V_HbhFRv6l4_002,-0.32920483,0.96249461,-1.2916994,1,
V_HbhFRv6l4_003,-0.051502302,1.0644825,-1.1159848,1,
V_HbhFRv6l4_004,1.6376752,1.1948694,0.44280577,1,
V_HbhFRv6l4_005,1.8294232,2.3499694,-0.5205462,1,
V_HbhFRv6l4_006,2.0204039,0.95774436,1.0626595,1,
V_HbhFRv6l4_007,1.7732701,0.79145932,0.98181081,1,
V_HbhFRv6l4_008,1.4933186,1.6063085,-0.1129899,1,
V_HbhFRv6l4_009,1.393277,2.1002371,-0.70696008,1,
V_HbhFRv6l4_010,1.232668,0.57555705,0.65711099,1,
V_HbhFRv6l4_011,1.9361782,1.6947728,0.24140537,1,
V_HbhFRv6l4_012,0.11844592,-2.514123,2.6325689,1,
V_HbhFRv6l4_013,-2.6422908,-1.1567584,-1.4855324,1,
Vw6jr6ClWSo_000,2.0832188,3.7283731,-1.6451542,1,
Vw6jr6ClWSo_001,-2.3185325,-0.194021,-2.1245115,1,
Vw6jr6ClWSo_002,-4.325798,-2.3735275,-1.9522705,1,
Vw6jr6ClWSo_003,-4.3998113,-1.0131727,-3.3866385,1,
W3L1YQiN-vs_000,-0.81478077,-1.0022385,0.18745774,1,
W3L1YQiN-vs_001,0.2687518,-0.7629748,1.0317266,1,
W3L1YQiN-vs_002,-2.9059453,-0.86103815,-2.0449072,1,
W3t3MS0YG8Q_000,-0.86739814,-0.5087232,-0.35867494,1,
W3t3MS0YG8Q_001,-2.6901624,-0.69227672,-1.9978857,1,
W3t3MS0YG8Q_002,-0.56306517,1.4853913,-2.0484564,1,
W3t3MS0YG8Q_003,-3.5116847,-1.0292766,-2.482408,1,
W3t3MS0YG8Q_004,-1.1509807,0.44277531,-1.593756,1,
W3t3MS0YG8Q_005,-1.0385633,2.0159922,-3.0545554,1,
W3t3MS0YG8Q_006,0.12246043,-0.38486183,0.50732226,1,
W3t3MS0YG8Q_007,-2.7238162,-0.11093862,-2.6128775,1,
W3t3MS0YG8Q_008,-3.9329624,-0.7581163,-3.1748461,1,
W6q_eMvdJ1Y_000,-3.4943249,-0.95251173,-2.5418132,1,
W6q_eMvdJ1Y_001,-2.4706411,-2.0378299,-0.43281126,1,
W6q_eMvdJ1Y_002,0.20081,-0.18947315,0.39028315,1,
W6q_eMvdJ1Y_003,-1.5101938,0.37672144,-1.8869153,1,
W6q_eMvdJ1Y_004,-3.6338058,-2.0966406,-1.5371652,1,
W6q_eMvdJ1Y_005,-3.9339592,-2.5806026,-1.3533566,1,
W6q_eMvdJ1Y_006,-1.7890104,-0.78522968,-1.0037807,1,
W6q_eMvdJ1Y_007,-2.6442459,-2.5588264,-0.085419416,1,
W6q_eMvdJ1Y_008,-0.24973249,-2.7785695,2.528837,1,
W6q_eMvdJ1Y_009,-2.9882612,-1.6123621,-1.3758991,1,
WCpDbhSyK7k_000,3.5603623,-2.1373563,5.6977186,1,
WCpDbhSyK7k_001,-2.6193159,-0.86364478,-1.7556711,1,
WCpDbhSyK7k_002,2.3359358,-0.83425826,3.1701941,1,
WCpDbhSyK7k_003,2.4216518,-1.4315119,3.8531637,1,
WCpDbhSyK7k_004,-1.7884783,0.74173117,-2.5302094,1,
WCpDbhSyK7k_005,0.37479731,-2.3871858,2.7619831,1,
WCpDbhSyK7k_006,0.24832708,-0.78928936,1.0376164,1,
WCpDbhSyK7k_007,1.7333628,-0.74378902,2.4771518,1,
WCpDbhSyK7k_008,1.0519485,-2.4654808,3.5174294,1,
WCpDbhSyK7k_009,1.3975354,-1.295518,2.6930535,1,
WCpDbhSyK7k_010,-0.83337164,-2.1861303,1.3527586,1,
WCpDbhSyK7k_011,0.59484637,-1.1625954,1.7574418,1,
WCpDbhSyK7k_012,-0.58416128,-4.0646758,3.4805145,1,
WCpDbhSyK7k_013,1.6005498,-1.9112889,3.5118387,1,
WCpDbhSyK7k_014,-2.2045121,-0.30366492,-1.9008472,1,
WCpDbhSyK7k_015,-3.8246667,-0.71451551,-3.1101512,1,
WFtzJD_UhfU_000,3.5007412,1.7358384,1.7649028,1,
WFtzJD_UhfU_001,0.59979045,0.27837455,0.3214159,1,
WFtzJD_UhfU_002,0.21792743,-1.3997762,1.6177036,1,
WFtzJD_UhfU_003,-2.0212734,0.070987768,-2.0922611,1,
WFtzJD_UhfU_004,-4.342948,-0.79633766,-3.5466103,1,
WceS1ddqRLI_000,5.9543514,0.90678477,5.0475667,1,
WceS1ddqRLI_001,5.8308187,2.5884929,3.2423258,1,
WceS1ddqRLI_002,6.891089,2.6021545,4.2889345,1,
WceS1ddqRLI_003,-1.7552541,-0.45903534,-1.2962188,1,
WceS1ddqRLI_004,-2.1446381,-0.26297006,-1.881668,1,
WceS1ddqRLI_005,-0.40552711,0.98902214,-1.3945493,1,
WceS1ddqRLI_006,-2.1800275,-0.18368822,-1.9963393,1,
WceS1ddqRLI_007,-4.4262376,-0.95215815,-3.4740794,1,
Whvy26QDqpk_000,-2.0278623,1.1307018,-3.1585641,1,
Whvy26QDqpk_001,-1.4333653,0.93784416,-2.3712095,1,
Whvy26QDqpk_002,-3.675591,-0.91459227,-2.7609987,1,
Whvy26QDqpk_003,-3.7905536,-0.18308295,-3.6074706,1,
Ws-kE2loi9E_000,-3.070143,-1.3075581,-1.7625849,1,
Ws-kE2loi9E_001,-1.3314786,0.86975908,-2.2012377,1,
Ws-kE2loi9E_002,-3.9060216,-1.9960337,-1.9099879,1,
Ws-kE2loi9E_003,-3.7719574,-0.7042011,-3.0677563,1,
WzFTOmosXpg_000,-1.3287706,-0.27584332,-1.0529273,1,
WzFTOmosXpg_001,1.2681016,-2.4977789,3.7658805,1,
WzFTOmosXpg_002,-3.2221701,-0.08899954,-3.1331706,1,
WzFTOmosXpg_003,-2.9569857,-1.0520272,-1.9049585,1,
WzFTOmosXpg_004,-4.1888523,-0.77920979,-3.4096425,1,
X0KbsvCMKPY_000,-0.094068505,-0.70671439,0.61264589,1,
X0KbsvCMKPY_001,-1.5549775,-1.4531882,-0.10178936,1,
X0KbsvCMKPY_002,-0.49023837,0.16297241,-0.65321077,1,
X0KbsvCMKPY_003,-2.0240924,-0.13279918,-1.8912933,1,
X0KbsvCMKPY_004,-4.0421281,-0.59402555,-3.4481025,1,
X0OHN5iUdWk_000,-2.4650302,-0.45836747,-2.0066627,1,
X0OHN5iUdWk_001,-3.231982,-0.60380602,-2.628176,1,
X0OHN5iUdWk_002,-1.6625471,-1.5891812,-0.073365927,1,
X0OHN5iUdWk_003,-1.2147814,-0.1760153,-1.0387661,1,
X0OHN5iUdWk_004,-2.0671968,-0.088471666,-1.9787252,1,
X0OHN5iUdWk_005,-4.2381001,-0.69972575,-3.5383743,1,
X0gS6HRSeVw_000,-1.4845552,-0.24505875,-1.2394965,1,
X0gS6HRSeVw_001,-1.933399,0.45922235,-2.3926213,1,
X0gS6HRSeVw_002,-1.250859,1.3905444,-2.6414034,1,
X0gS6HRSeVw_003,-1.1003573,1.8316913,-2.9320486,1,
X0gS6HRSeVw_004,-3.5699162,-0.4118512,-3.1580651,1,
X1jILspAmNs_000,-2.0429451,-1.2710652,-0.77187991,1,
X1jILspAmNs_001,-1.0495491,-0.056904119,-0.99264498,1,
X1jILspAmNs_002,1.1486171,0.69680786,0.45180929,1,
X1jILspAmNs_003,-0.54746145,-2.549968,2.0025066,1,
X1jILspAmNs_004,0.16121475,-2.261939,2.4231538,1,
X1jILspAmNs_005,-0.84230042,-2.1213567,1.2790563,1,
X1jILspAmNs_006,-1.3922918,0.48082379,-1.8731156,1,
X1jILspAmNs_007,-2.783289,-1.3337768,-1.4495121,1,
X1jILspAmNs_008,-1.4252912,0.25196052,-1.6772517,1,
X1jILspAmNs_009,-1.4555764,1.1103452,-2.5659217,1,
X1jILspAmNs_010,-4.3178935,-1.3383627,-2.9795308,1,
X7Q_g9P-Pa4_000,-3.3313615,-0.96146429,-2.3698972,1,
X7Q_g9P-Pa4_001,-0.80120522,0.50138444,-1.3025897,1,
X7Q_g9P-Pa4_002,-2.5508509,-1.5199538,-1.030897,1,
X7Q_g9P-Pa4_003,0.68436694,2.9189692,-2.2346022,1,
X7Q_g9P-Pa4_004,-1.5029523,0.869636,-2.3725883,1,
X7Q_g9P-Pa4_005,0.38171977,1.2067734,-0.82505363,1,
X7Q_g9P-Pa4_006,0.76668376,1.0844166,-0.31773287,1,
X7Q_g9P-Pa4_007,0.47123337,0.75974399,-0.28851062,1,
X7Q_g9P-Pa4_008,-1.5691518,-2.0081623,0.4390105,1,
X7Q_g9P-Pa4_009,0.97281855,2.011719,-1.0389004,1,
X7Q_g9P-Pa4_010,-1.7668316,0.4944877,-2.2613193,1,
X7Q_g9P-Pa4_011,-3.1919069,-0.3437635,-2.8481434,1,
X7Q_g9P-Pa4_012,-4.2575965,-1.5260351,-2.7315614,1,
XBgO4iQ6JwY_000,0.049912419,-1.630651,1.6805634,1,
XBgO4iQ6JwY_001,-0.87575889,-1.3802993,0.50454044,1,
XBgO4iQ6JwY_002,-1.3394558,-0.67759717,-0.66185868,1,
XBgO4iQ6JwY_003,-2.0742188,-2.2425132,0.16829443,1,
XBgO4iQ6JwY_004,-1.7094265,-1.853256,0.14382946,1,
XBgO4iQ6JwY_005,-2.4355614,-1.5816292,-0.85393226,1,
XBgO4iQ6JwY_006,-1.7225287,-1.453124,-0.26940465,1,
XBgO4iQ6JwY_007,-1.6828316,2.136524,-3.8193556,1,
XBgO4iQ6JwY_008,0.68631619,-2.5172074,3.2035236,1,
XBgO4iQ6JwY_009,-2.4696317,-0.47854558,-1.9910861,1,
XHHm38uL7Rs_000,-1.1295161,0.44082451,-1.5703406,1,
XHHm38uL7Rs_001,-1.9512399,0.68993741,-2.6411774,1,
XHHm38uL7Rs_002,-2.9902785,-0.67278272,-2.3174958,1,
XHHm38uL7Rs_003,-3.4813392,0.18240309,-3.6637423,1,
XNW1Cjr6bLg_000,-3.0415421,-1.6646154,-1.3769267,1,
XNW1Cjr6bLg_001,-2.323782,0.43029162,-2.7540736,1,
XNW1Cjr6bLg_002,1.835502,-0.4757472,2.3112492,1,
XNW1Cjr6bLg_003,5.173543,2.5232515,2.6502914,1,
XNW1Cjr6bLg_004,2.6014235,-0.73350656,3.3349301,1,
XNW1Cjr6bLg_005,4.6985474,0.38957494,4.3089724,1,
XNW1Cjr6bLg_006,4.3813396,0.58356255,3.797777,1,
XNW1Cjr6bLg_007,3.5730939,0.23683253,3.3362614,1,
XNW1Cjr6bLg_008,-2.7377787,0.92879117,-3.6665698,1,
XNW1Cjr6bLg_009,-4.5030427,-1.8671906,-2.6358521,1,
XNW1Cjr6bLg_010,-4.5090313,-1.4876772,-3.0213541,1,
XQx_179B1l8_000,-2.4568102,0.52498674,-2.981797,1,
XQx_179B1l8_001,-2.0943444,0.05371052,-2.1480549,1,
XQx_179B1l8_002,-2.2479625,0.44956896,-2.6975314,1,
XQx_179B1l8_003,-2.0780356,1.7223326,-3.8003682,1,
XQx_179B1l8_004,-2.3469696,-0.079112247,-2.2678574,1,
XQx_179B1l8_005,-0.26605907,1.8346837,-2.1007427,1,
XQx_179B1l8_006,-2.0247188,-0.95702624,-1.0676925,1,
XQx_179B1l8_007,-1.9568012,1.11871,-3.0755112,1,
XQx_179B1l8_008,-4.0403261,-0.61818904,-3.4221371,1,
XfuquiAUeSY_000,-1.3675379,-1.0191621,-0.3483758,1,
XfuquiAUeSY_001,-0.39564979,1.0909472,-1.4865969,1,
XfuquiAUeSY_002,-2.3556726,0.70776391,-3.0634365,1,
XfuquiAUeSY_003,-0.93422949,1.4070847,-2.3413142,1,
XfuquiAUeSY_004,-2.5152075,-0.50210327,-2.0131043,1,
XhjXPvA0FhU_000,-3.3198256,-2.8386743,-0.48115134,1,
XhjXPvA0FhU_001,-0.3998746,-2.9367974,2.5369228,1,
XhjXPvA0FhU_002,-2.8870497,-1.7438728,-1.1431769,1,
XhtThcouRjo_000,-2.202003,0.9550308,-3.1570338,1,
XhtThcouRjo_001,-0.97856838,1.8413188,-2.8198872,1,
XhtThcouRjo_002,-0.40049177,1.548136,-1.9486278,1,
XhtThcouRjo_003,-3.7446864,-1.3918695,-2.3528168,1,
XhtThcouRjo_004,-4.2086058,-0.90960366,-3.2990021,1,
XoSr_UFugbc_000,0.55387694,0.51589113,0.037985802,1,
XoSr_UFugbc_001,-0.66509682,0.12548646,-0.79058328,1,
XoSr_UFugbc_002,-1.4300979,-0.22192565,-1.2081723,1,
XoSr_UFugbc_003,-1.3294839,-0.57369733,-0.75578654,1,
XoSr_UFugbc_004,-0.56989193,1.5742263,-2.1441182,1,
XoSr_UFugbc_005,-0.98000878,1.7408646,-2.7208734,1,
XoSr_UFugbc_006,-1.908969,0.31352088,-2.2224899,1,
XoSr_UFugbc_007,-1.5353976,-1.2164268,-0.3189708,1,
XoSr_UFugbc_008,-1.1998799,0.38280493,-1.5826848,1,
XoSr_UFugbc_009,-1.9210147,0.84261644,-2.7636311,1,
XoSr_UFugbc_010,-0.21468802,1.1287627,-1.3434507,1,
XoSr_UFugbc_011,-1.9310114,-0.018706135,-1.9123053,1,
XoSr_UFugbc_012,-0.9820804,0.73873919,-1.7208196,1,
XoSr_UFugbc_013,-0.98635888,0.051488202,-1.0378471,1,
XoSr_UFugbc_014,-3.8368101,-2.5694804,-1.2673297,1,
XoSr_UFugbc_015,-2.2865551,-0.6183008,-1.6682543,1,
XoSr_UFugbc_016,-1.9570467,0.21064791,-2.1676947,1,
XoSr_UFugbc_017,-2.3705497,-1.4523461,-0.91820359,1,
XoSr_UFugbc_018,-0.60285956,2.0681617,-2.6710213,1,
