window_id,video_id,tier,idx,start,end,dur,parody_flag,song_flag,recitation_flag,film_flag,film_related_core,contemporary_only,matched_keywords,singing_prob,dialogue_film
UYQD1u6EOj4_011,UYQD1u6EOj4,A,11,214.658,225.63,10.972,0,0,0,0,0,1,,,
UYQD1u6EOj4_012,UYQD1u6EOj4,B,12,227.81,234.526,6.716,0,0,0,0,0,1,,,
UYQD1u6EOj4_013,UYQD1u6EOj4,A,13,239.97,243.966,3.996,0,0,0,0,0,1,,,
Ue3PasbN4c4_000,Ue3PasbN4c4,C,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
Ue3PasbN4c4_001,Ue3PasbN4c4,C,1,11.906,14.078,2.172,0,0,0,0,0,1,,,
Ue3PasbN4c4_002,Ue3PasbN4c4,A,2,16.098,40.926,24.828,0,0,0,0,0,1,,,
Ue3PasbN4c4_003,Ue3PasbN4c4,B,3,44.034,64.062,20.028,0,0,0,0,0,1,,,
Ue3PasbN4c4_004,Ue3PasbN4c4,A,4,66.946,68.958,2.012,0,0,0,0,0,1,,,
Ue3PasbN4c4_005,Ue3PasbN4c4,B,5,69.73,90.686,20.956,0,0,0,0,0,1,,,
Ue3PasbN4c4_006,Ue3PasbN4c4,A,6,93.314,97.918,4.604,0,0,0,0,0,1,,,
Ue3PasbN4c4_007,Ue3PasbN4c4,A,7,99.042,111.262,12.22,0,0,0,0,0,1,,,
Ue3PasbN4c4_008,Ue3PasbN4c4,B,8,115.906,123.902,7.996,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_000,Uw_m6F9DL8Q,A,0,61.314,83.262,21.948,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_001,Uw_m6F9DL8Q,A,1,83.874,95.262,11.388,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_002,Uw_m6F9DL8Q,A,2,96.034,107.934,11.9,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_003,Uw_m6F9DL8Q,A,3,117.314,121.022,3.708,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_004,Uw_m6F9DL8Q,A,4,121.954,125.918,3.964,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_005,Uw_m6F9DL8Q,A,5,133.666,136.03,2.364,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_006,Uw_m6F9DL8Q,A,6,137.122,139.774,2.652,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_007,Uw_m6F9DL8Q,B,7,141.666,148.094,6.428,0,0,0,0,0,1,,,
Uw_m6F9DL8Q_008,Uw_m6F9DL8Q,A,8,154.658,158.526,3.868,0,0,0,0,0,1,,,
V5rV2K_PbJI_000,V5rV2K_PbJI,A,0,0.194,15.806,15.612,0,0,0,0,0,1,,,
V5rV2K_PbJI_001,V5rV2K_PbJI,A,1,18.082,42.11,24.028,0,0,0,0,0,1,,,
V5rV2K_PbJI_002,V5rV2K_PbJI,A,2,44.514,55.838,11.324,0,0,0,0,0,1,,,
V5rV2K_PbJI_003,V5rV2K_PbJI,A,3,58.498,70.302,11.804,0,0,0,0,0,1,,,
V5rV2K_PbJI_004,V5rV2K_PbJI,A,4,72.994,84.03,11.036,0,0,0,0,0,1,,,
V5rV2K_PbJI_005,V5rV2K_PbJI,A,5,84.866,93.758,8.892,0,0,0,0,0,1,,,
V5rV2K_PbJI_006,V5rV2K_PbJI,A,6,96.226,105.918,9.692,0,0,0,0,0,1,,,
V5rV2K_PbJI_007,V5rV2K_PbJI,A,7,106.69,112.542,5.852,0,0,0,0,0,1,,,
V5rV2K_PbJI_008,V5rV2K_PbJI,A,8,115.01,125.15,10.14,0,0,0,0,0,1,,,
V5rV2K_PbJI_009,V5rV2K_PbJI,A,9,127.554,144.03,16.476,0,0,0,0,0,1,,,
V5rV2K_PbJI_010,V5rV2K_PbJI,A,10,146.434,159.742,13.308,0,0,0,0,0,1,,,
V5rV2K_PbJI_011,V5rV2K_PbJI,A,11,162.146,190.398,28.252,0,0,0,0,0,1,,,
V5rV2K_PbJI_012,V5rV2K_PbJI,B,12,192.674,217.054,24.38,0,0,0,0,0,1,,,
V5rV2K_PbJI_013,V5rV2K_PbJI,A,13,219.362,234.43,15.068,0,0,0,0,0,1,,,
V5rV2K_PbJI_014,V5rV2K_PbJI,A,14,234.946,247.166,12.22,0,0,0,0,0,1,,0.002978618722409,0
V5rV2K_PbJI_015,V5rV2K_PbJI,B,15,247.714,254.462,6.748,0,0,0,0,0,1,,,
V5rV2K_PbJI_016,V5rV2K_PbJI,A,16,260.898,264.894,3.996,0,0,0,0,0,1,,,
V65IV4tY3S0_000,V65IV4tY3S0,B,0,0.0,6.11,6.11,0,0,0,0,0,1,,,
V65IV4tY3S0_001,V65IV4tY3S0,A,1,8.866,22.814,13.948,0,0,0,0,0,1,,,
V65IV4tY3S0_002,V65IV4tY3S0,A,2,23.554,54.75,31.196,0,0,0,0,0,1,,,
V65IV4tY3S0_003,V65IV4tY3S0,A,3,55.65,65.982,10.332,0,0,0,0,0,1,,,
V65IV4tY3S0_004,V65IV4tY3S0,C,4,67.138,74.814,7.676,0,0,0,0,0,1,,,
V65IV4tY3S0_005,V65IV4tY3S0,A,5,75.49,90.814,15.324,0,0,0,0,0,1,,,
V65IV4tY3S0_006,V65IV4tY3S0,A,6,96.61,100.638,4.028,0,0,0,0,0,1,,,
VIXesMqwTbk_000,VIXesMqwTbk,A,0,1.25,3.102,1.852,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_001,VIXesMqwTbk,A,1,9.282,16.254,6.972,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_002,VIXesMqwTbk,A,2,16.898,25.566,8.668,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_003,VIXesMqwTbk,B,3,34.626,42.486,7.86,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_004,VIXesMqwTbk,B,4,42.186,82.246,40.06,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_005,VIXesMqwTbk,B,5,81.946,95.774,13.828,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_006,VIXesMqwTbk,A,6,96.514,100.254,3.74,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_007,VIXesMqwTbk,B,7,105.73,112.51,6.78,0,0,0,1,1,0,film_clip:李小龍,,
VIXesMqwTbk_008,VIXesMqwTbk,B,8,119.01,122.942,3.932,0,0,0,1,1,0,film_clip:李小龍,,
VOlUzFvL6OY_000,VOlUzFvL6OY,A,0,0.61,15.614,15.004,0,0,0,0,0,1,,,
VOlUzFvL6OY_001,VOlUzFvL6OY,A,1,77.314,90.942,13.628,0,0,0,0,0,1,,,
VOlUzFvL6OY_002,VOlUzFvL6OY,A,2,94.594,107.806,13.212,0,0,0,0,0,1,,,
VOlUzFvL6OY_003,VOlUzFvL6OY,A,3,108.386,115.87,7.484,0,0,0,0,0,1,,,
VOlUzFvL6OY_004,VOlUzFvL6OY,A,4,117.474,128.158,10.684,0,0,0,0,0,1,,,
VOlUzFvL6OY_005,VOlUzFvL6OY,B,5,131.458,137.982,6.524,0,0,0,0,0,1,,,
VOlUzFvL6OY_006,VOlUzFvL6OY,A,6,143.394,147.39,3.996,0,0,0,0,0,1,,,
VSRNkjL-Rs8_000,VSRNkjL-Rs8,C,0,0.93,3.006,2.076,0,0,0,0,0,1,,,
VSRNkjL-Rs8_001,VSRNkjL-Rs8,C,1,4.45,6.686,2.236,0,0,0,0,0,1,,,
VSRNkjL-Rs8_002,VSRNkjL-Rs8,A,2,8.93,12.094,3.164,0,0,0,0,0,1,,,
VSRNkjL-Rs8_003,VSRNkjL-Rs8,C,3,13.922,16.638,2.716,0,0,0,0,0,1,,,
VSRNkjL-Rs8_004,VSRNkjL-Rs8,A,4,19.01,24.51,5.5,0,0,0,0,0,1,,,
VSRNkjL-Rs8_005,VSRNkjL-Rs8,A,5,25.986,31.166,5.18,0,0,0,0,0,1,,,
VSRNkjL-Rs8_006,VSRNkjL-Rs8,C,6,260.674,267.102,6.428,0,0,0,0,0,1,,,
VSRNkjL-Rs8_007,VSRNkjL-Rs8,A,7,272.546,276.542,3.996,0,0,0,0,0,1,,,
VV08vrYsfEc_000,VV08vrYsfEc,A,0,3.682,7.23,3.548,0,0,0,0,0,1,,,
VV08vrYsfEc_001,VV08vrYsfEc,A,1,8.13,10.59,2.46,0,0,0,0,0,1,,,
VV08vrYsfEc_002,VV08vrYsfEc,A,2,12.482,15.55,3.068,0,0,0,0,0,1,,,
VV08vrYsfEc_003,VV08vrYsfEc,B,3,19.106,35.134,16.028,0,0,0,0,0,1,,,
VV08vrYsfEc_004,VV08vrYsfEc,B,4,41.634,45.566,3.932,0,0,0,0,0,1,,,
V_HbhFRv6l4_000,V_HbhFRv6l4,A,0,0.098,16.926,16.828,0,0,0,0,0,1,,,
V_HbhFRv6l4_001,V_HbhFRv6l4,A,1,17.666,46.878,29.212,0,0,0,0,0,1,,,
V_HbhFRv6l4_002,V_HbhFRv6l4,A,2,49.09,69.15,20.06,0,0,0,0,0,1,,,
V_HbhFRv6l4_003,V_HbhFRv6l4,A,3,71.714,86.142,14.428,0,0,0,0,0,1,,,
V_HbhFRv6l4_004,V_HbhFRv6l4,A,4,88.61,112.862,24.252,0,0,0,0,0,1,,,
V_HbhFRv6l4_005,V_HbhFRv6l4,A,5,115.17,133.15,17.98,0,0,0,0,0,1,,,
V_HbhFRv6l4_006,V_HbhFRv6l4,A,6,135.554,143.518,7.964,0,0,0,0,0,1,,,
V_HbhFRv6l4_007,V_HbhFRv6l4,A,7,145.954,167.966,22.012,0,0,0,0,0,1,,,
V_HbhFRv6l4_008,V_HbhFRv6l4,A,8,170.466,191.518,21.052,0,0,0,0,0,1,,,
V_HbhFRv6l4_009,V_HbhFRv6l4,A,9,194.114,211.23,17.116,0,0,0,0,0,1,,,
V_HbhFRv6l4_010,V_HbhFRv6l4,B,10,211.81,251.902,40.092,0,0,0,0,0,1,,,
V_HbhFRv6l4_011,V_HbhFRv6l4,B,11,251.906,255.07,3.164,0,0,0,0,0,1,,,
V_HbhFRv6l4_012,V_HbhFRv6l4,B,12,258.114,264.83,6.716,0,0,0,0,0,1,,,
V_HbhFRv6l4_013,V_HbhFRv6l4,A,13,270.274,274.27,3.996,0,0,0,0,0,1,,,
Vw6jr6ClWSo_000,Vw6jr6ClWSo,A,0,3.842,8.19,4.348,0,0,0,0,0,1,,,
Vw6jr6ClWSo_001,Vw6jr6ClWSo,A,1,10.018,22.846,12.828,0,0,0,0,0,1,,,
Vw6jr6ClWSo_002,Vw6jr6ClWSo,B,2,104.866,108.958,4.092,0,0,0,0,0,1,,,
Vw6jr6ClWSo_003,Vw6jr6ClWSo,A,3,115.618,119.454,3.836,0,0,0,0,0,1,,,
W3L1YQiN-vs_000,W3L1YQiN-vs,B,0,0.066,5.406,5.34,0,0,0,0,0,1,,,
W3L1YQiN-vs_001,W3L1YQiN-vs,C,1,6.05,35.934,29.884,0,0,0,0,0,1,,,
W3L1YQiN-vs_002,W3L1YQiN-vs,A,2,42.882,46.91,4.028,0,0,0,0,0,1,,,
W3t3MS0YG8Q_000,W3t3MS0YG8Q,A,0,20.962,53.758,32.796,0,0,0,0,0,1,,,
W3t3MS0YG8Q_001,W3t3MS0YG8Q,A,1,55.234,59.838,4.604,0,0,0,0,0,1,,0.0008033239282667,0
W3t3MS0YG8Q_002,W3t3MS0YG8Q,A,2,61.954,65.118,3.164,0,0,0,0,0,1,,,
W3t3MS0YG8Q_003,W3t3MS0YG8Q,A,3,68.162,71.422,3.26,0,0,0,0,0,1,,,
W3t3MS0YG8Q_004,W3t3MS0YG8Q,A,4,72.514,82.718,10.204,0,0,0,0,0,1,,,
W3t3MS0YG8Q_005,W3t3MS0YG8Q,B,5,84.77,119.038,34.268,0,0,0,0,0,1,,,
W3t3MS0YG8Q_006,W3t3MS0YG8Q,B,6,118.978,128.286,9.308,0,0,0,0,0,1,,,
W3t3MS0YG8Q_007,W3t3MS0YG8Q,B,7,129.09,157.758,28.668,0,0,0,0,0,1,,,
W3t3MS0YG8Q_008,W3t3MS0YG8Q,A,8,163.778,167.678,3.9,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_000,W6q_eMvdJ1Y,A,0,0.738,15.678,14.94,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_001,W6q_eMvdJ1Y,A,1,17.986,22.238,4.252,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_002,W6q_eMvdJ1Y,A,2,23.234,41.822,18.588,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_003,W6q_eMvdJ1Y,A,3,44.066,79.294,35.228,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_004,W6q_eMvdJ1Y,C,4,81.602,111.582,29.98,0,0,0,0,0,1,,0.0007223357679322,0
W6q_eMvdJ1Y_005,W6q_eMvdJ1Y,A,5,113.986,123.102,9.116,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_006,W6q_eMvdJ1Y,A,6,125.506,144.798,19.292,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_007,W6q_eMvdJ1Y,A,7,147.074,155.198,8.124,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_008,W6q_eMvdJ1Y,B,8,156.354,163.102,6.748,0,0,0,0,0,1,,,
W6q_eMvdJ1Y_009,W6q_eMvdJ1Y,A,9,168.546,172.542,3.996,0,0,0,0,0,1,,,
WCpDbhSyK7k_000,WCpDbhSyK7k,A,0,0.0,4.318,4.318,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_001,WCpDbhSyK7k,A,1,35.202,69.566,34.364,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_002,WCpDbhSyK7k,C,2,73.282,88.222,14.94,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_003,WCpDbhSyK7k,B,3,88.002,125.022,37.02,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_004,WCpDbhSyK7k,B,4,124.866,145.694,20.828,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_005,WCpDbhSyK7k,A,5,161.922,172.382,10.46,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_006,WCpDbhSyK7k,A,6,173.25,178.014,4.764,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_007,WCpDbhSyK7k,A,7,179.202,182.174,2.972,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_008,WCpDbhSyK7k,A,8,184.546,189.534,4.988,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_009,WCpDbhSyK7k,A,9,190.434,193.118,2.684,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_010,WCpDbhSyK7k,A,10,197.474,200.862,3.388,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_011,WCpDbhSyK7k,A,11,201.442,210.974,9.532,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_012,WCpDbhSyK7k,A,12,213.026,215.454,2.428,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_013,WCpDbhSyK7k,A,13,224.578,234.494,9.916,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_014,WCpDbhSyK7k,B,14,239.842,246.59,6.748,0,0,0,1,1,0,film_clip:林鳳,,
WCpDbhSyK7k_015,WCpDbhSyK7k,B,15,253.122,257.086,3.964,0,0,0,1,1,0,film_clip:林鳳,,
WFtzJD_UhfU_000,WFtzJD_UhfU,A,0,0.194,9.854,9.66,0,0,0,0,0,1,,,
WFtzJD_UhfU_001,WFtzJD_UhfU,A,1,15.266,17.214,1.948,0,0,0,0,0,1,,,
WFtzJD_UhfU_002,WFtzJD_UhfU,A,2,30.338,34.974,4.636,0,0,0,0,0,1,,,
WFtzJD_UhfU_003,WFtzJD_UhfU,B,3,39.202,45.694,6.492,0,0,0,0,0,1,,,
WFtzJD_UhfU_004,WFtzJD_UhfU,A,4,52.226,56.126,3.9,0,0,0,0,0,1,,,
WceS1ddqRLI_000,WceS1ddqRLI,C,0,0.0,4.126,4.126,0,0,0,0,0,1,,,
WceS1ddqRLI_001,WceS1ddqRLI,A,1,5.282,7.422,2.14,0,0,0,0,0,1,,,
WceS1ddqRLI_002,WceS1ddqRLI,A,2,8.578,10.398,1.82,0,0,0,0,0,1,,,
WceS1ddqRLI_003,WceS1ddqRLI,A,3,75.874,87.678,11.804,0,0,0,0,0,1,,,
WceS1ddqRLI_004,WceS1ddqRLI,A,4,90.946,103.038,12.092,0,0,0,0,0,1,,,
WceS1ddqRLI_005,WceS1ddqRLI,B,5,106.306,118.75,12.444,0,0,0,0,0,1,,,
WceS1ddqRLI_006,WceS1ddqRLI,B,6,129.954,136.19,6.236,0,0,0,0,0,1,,,
WceS1ddqRLI_007,WceS1ddqRLI,B,7,142.754,146.686,3.932,0,0,0,0,0,1,,,
Whvy26QDqpk_000,Whvy26QDqpk,B,0,0.0,33.566,33.566,0,0,0,1,1,0,film_clip:林鳳,,
Whvy26QDqpk_001,Whvy26QDqpk,B,1,33.41,65.982,32.572,0,0,0,1,1,0,film_clip:林鳳,,
Whvy26QDqpk_002,Whvy26QDqpk,B,2,168.706,181.534,12.828,0,0,0,1,1,0,film_clip:林鳳,,
Whvy26QDqpk_003,Whvy26QDqpk,A,3,188.13,191.966,3.836,0,0,0,1,1,0,film_clip:林鳳,,
Ws-kE2loi9E_000,Ws-kE2loi9E,A,0,0.0,23.582,23.582,0,0,0,0,0,1,,,
Ws-kE2loi9E_001,Ws-kE2loi9E,B,1,24.258,63.07,38.812,0,0,0,0,0,1,,,
Ws-kE2loi9E_002,Ws-kE2loi9E,B,2,62.882,65.95,3.068,0,0,0,0,0,1,,,
Ws-kE2loi9E_003,Ws-kE2loi9E,B,3,72.45,76.382,3.932,0,0,0,0,0,1,,,
WzFTOmosXpg_000,WzFTOmosXpg,B,0,0.0,38.846,38.846,0,0,0,1,1,0,film_clip:林鳳,,
WzFTOmosXpg_001,WzFTOmosXpg,B,1,39.202,45.726,6.524,0,0,0,1,1,0,film_clip:林鳳,,
WzFTOmosXpg_002,WzFTOmosXpg,B,2,80.098,116.094,35.996,0,0,0,1,1,0,film_clip:林鳳,,
WzFTOmosXpg_003,WzFTOmosXpg,B,3,253.922,288.574,34.652,0,0,0,1,1,0,film_clip:林鳳,,
WzFTOmosXpg_004,WzFTOmosXpg,A,4,295.074,298.974,3.9,0,0,0,1,1,0,film_clip:林鳳,,
X0KbsvCMKPY_000,X0KbsvCMKPY,A,0,0.194,6.302,6.108,0,0,0,0,0,1,,,
X0KbsvCMKPY_001,X0KbsvCMKPY,A,1,6.818,18.782,11.964,0,0,0,0,0,1,,,
X0KbsvCMKPY_002,X0KbsvCMKPY,A,2,19.33,37.95,18.62,0,0,0,0,0,1,,,
X0KbsvCMKPY_003,X0KbsvCMKPY,B,3,215.458,221.886,6.428,0,0,0,0,0,1,,0.0093528497964143,0
X0KbsvCMKPY_004,X0KbsvCMKPY,A,4,228.45,232.286,3.836,0,0,0,0,0,1,,,
X0OHN5iUdWk_000,X0OHN5iUdWk,B,0,2.594,37.278,34.684,0,0,0,0,0,1,,,
X0OHN5iUdWk_001,X0OHN5iUdWk,B,1,37.538,70.526,32.988,0,0,0,0,0,1,,,
X0OHN5iUdWk_002,X0OHN5iUdWk,A,2,71.042,84.382,13.34,0,0,0,0,0,1,,,
X0OHN5iUdWk_003,X0OHN5iUdWk,A,3,84.962,116.254,31.292,0,0,0,0,0,1,,,
X0OHN5iUdWk_004,X0OHN5iUdWk,B,4,117.122,130.27,13.148,0,0,0,0,0,1,,,
X0OHN5iUdWk_005,X0OHN5iUdWk,B,5,136.738,140.67,3.932,0,0,0,0,0,1,,,
X0gS6HRSeVw_000,X0gS6HRSeVw,B,0,0.0,38.334,38.334,0,0,0,1,1,0,film_clip:李小龍,,
X0gS6HRSeVw_001,X0gS6HRSeVw,B,1,38.274,69.47,31.196,0,0,0,1,1,0,film_clip:李小龍,,
X0gS6HRSeVw_002,X0gS6HRSeVw,A,2,70.05,94.398,24.348,0,0,0,1,1,0,film_clip:李小龍,,
X0gS6HRSeVw_003,X0gS6HRSeVw,B,3,95.234,114.046,18.812,0,0,0,1,1,0,film_clip:李小龍,,
X0gS6HRSeVw_004,X0gS6HRSeVw,A,4,120.61,124.51,3.9,0,0,0,1,1,0,film_clip:李小龍,,
X1jILspAmNs_000,X1jILspAmNs,A,0,0.0,17.342,17.342,0,0,0,0,0,1,,,
X1jILspAmNs_001,X1jILspAmNs,B,1,43.01,45.182,2.172,0,0,0,0,0,1,,,
X1jILspAmNs_002,X1jILspAmNs,B,2,45.73,51.486,5.756,0,0,0,0,0,1,,,
X1jILspAmNs_003,X1jILspAmNs,A,3,52.45,59.934,7.484,0,0,0,0,0,1,,,
X1jILspAmNs_004,X1jILspAmNs,A,4,62.466,68.99,6.524,0,0,0,0,0,1,,,
X1jILspAmNs_005,X1jILspAmNs,A,5,70.53,75.774,5.244,0,0,0,0,0,1,,,
X1jILspAmNs_006,X1jILspAmNs,A,6,88.962,112.574,23.612,0,0,0,0,0,1,,,
X1jILspAmNs_007,X1jILspAmNs,A,7,114.018,137.566,23.548,0,0,0,0,0,1,,,
X1jILspAmNs_008,X1jILspAmNs,A,8,217.346,235.358,18.012,0,0,0,0,0,1,,,
X1jILspAmNs_009,X1jILspAmNs,B,9,240.706,247.262,6.556,0,0,0,0,0,1,,,
X1jILspAmNs_010,X1jILspAmNs,B,10,253.762,257.694,3.932,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_000,X7Q_g9P-Pa4,A,0,9.858,12.51,2.652,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_001,X7Q_g9P-Pa4,A,1,16.802,18.686,1.884,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_002,X7Q_g9P-Pa4,A,2,20.002,22.494,2.492,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_003,X7Q_g9P-Pa4,B,3,24.386,40.35,15.964,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_004,X7Q_g9P-Pa4,A,4,52.194,55.774,3.58,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_005,X7Q_g9P-Pa4,A,5,66.082,73.534,7.452,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_006,X7Q_g9P-Pa4,A,6,103.554,111.71,8.156,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_007,X7Q_g9P-Pa4,A,7,112.354,116.35,3.996,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_008,X7Q_g9P-Pa4,A,8,119.234,123.774,4.54,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_009,X7Q_g9P-Pa4,B,9,124.93,161.342,36.412,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_010,X7Q_g9P-Pa4,B,10,161.698,188.542,26.844,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_011,X7Q_g9P-Pa4,B,11,259.106,260.67,1.564,0,0,0,0,0,1,,,
X7Q_g9P-Pa4_012,X7Q_g9P-Pa4,A,12,270.498,274.238,3.74,0,0,0,0,0,1,,,
XBgO4iQ6JwY_000,XBgO4iQ6JwY,A,0,0.482,6.11,5.628,0,0,0,0,0,1,,,
XBgO4iQ6JwY_001,XBgO4iQ6JwY,A,1,6.754,20.35,13.596,0,0,0,0,0,1,,,
XBgO4iQ6JwY_002,XBgO4iQ6JwY,A,2,21.25,34.174,12.924,0,0,0,0,0,1,,,
XBgO4iQ6JwY_003,XBgO4iQ6JwY,A,3,35.81,49.086,13.276,0,0,0,0,0,1,,,
XBgO4iQ6JwY_004,XBgO4iQ6JwY,A,4,50.754,64.19,13.436,0,0,0,0,0,1,,,
XBgO4iQ6JwY_005,XBgO4iQ6JwY,A,5,65.698,78.526,12.828,0,0,0,0,0,1,,,
XBgO4iQ6JwY_006,XBgO4iQ6JwY,B,6,79.938,103.454,23.516,0,0,0,0,0,1,,,
XBgO4iQ6JwY_007,XBgO4iQ6JwY,A,7,242.786,252.894,10.108,0,0,0,0,0,1,,,
XBgO4iQ6JwY_008,XBgO4iQ6JwY,B,8,264.866,271.294,6.428,0,0,0,0,0,1,,,
XBgO4iQ6JwY_009,XBgO4iQ6JwY,A,9,277.73,281.726,3.996,0,0,0,0,0,1,,,
XHHm38uL7Rs_000,XHHm38uL7Rs,B,0,0.0,14.878,14.878,0,0,0,1,1,0,film_clip:林鳳,,
XHHm38uL7Rs_001,XHHm38uL7Rs,B,1,14.69,43.678,28.988,0,0,0,1,1,0,film_clip:林鳳,,
XHHm38uL7Rs_002,XHHm38uL7Rs,B,2,43.49,73.822,30.332,0,0,0,1,1,0,film_clip:林鳳,,
XHHm38uL7Rs_003,XHHm38uL7Rs,B,3,73.73,98.974,25.244,0,0,0,1,1,0,film_clip:林鳳,,
XNW1Cjr6bLg_000,XNW1Cjr6bLg,B,0,0.066,19.422,19.356,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_001,XNW1Cjr6bLg,B,1,19.234,55.838,36.604,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_002,XNW1Cjr6bLg,A,2,57.986,62.782,4.796,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_003,XNW1Cjr6bLg,A,3,69.442,91.87,22.428,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_004,XNW1Cjr6bLg,C,4,93.986,101.95,7.964,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_005,XNW1Cjr6bLg,A,5,102.562,117.182,14.62,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_006,XNW1Cjr6bLg,C,6,118.018,122.686,4.668,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_007,XNW1Cjr6bLg,A,7,125.57,137.47,11.9,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_008,XNW1Cjr6bLg,A,8,138.69,155.198,16.508,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_009,XNW1Cjr6bLg,B,9,371.106,375.358,4.252,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XNW1Cjr6bLg_010,XNW1Cjr6bLg,A,10,382.082,385.822,3.74,0,1,0,1,1,0,song:翻唱;film_clip:芳艷芬,,
XQx_179B1l8_000,XQx_179B1l8,A,0,0.0,34.302,34.302,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_001,XQx_179B1l8,A,1,69.698,94.366,24.668,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_002,XQx_179B1l8,A,2,95.106,105.982,10.876,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_003,XQx_179B1l8,B,3,108.13,133.278,25.148,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_004,XQx_179B1l8,B,4,133.218,149.598,16.38,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_005,XQx_179B1l8,A,5,150.114,175.262,25.148,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_006,XQx_179B1l8,B,6,209.314,211.518,2.204,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_007,XQx_179B1l8,B,7,234.626,264.51,29.884,0,0,0,1,1,0,film_clip:李小龍,,
XQx_179B1l8_008,XQx_179B1l8,A,8,271.074,274.974,3.9,0,0,0,1,1,0,film_clip:李小龍,,
